ID_P,Squadra_C,Squadra_T,Giocatore_C_1,Giocatore_C_2,Giocatore_C_3,Giocatore_C_4,Giocatore_C_5,Giocatore_C_6,Giocatore_C_7,Giocatore_C_8,Giocatore_C_9,Giocatore_C_10,Giocatore_C_11,Giocatore_T_1,Giocatore_T_2,Giocatore_T_3,Giocatore_T_4,Giocatore_T_5,Giocatore_T_6,Giocatore_T_7,Giocatore_T_8,Giocatore_T_9,Giocatore_T_10,Giocatore_T_11,Giocatore_C_X1,Giocatore_C_X2,Giocatore_C_X3,Giocatore_C_X4,Giocatore_C_X5,Giocatore_C_X6,Giocatore_C_X7,Giocatore_C_X8,Giocatore_C_X9,Giocatore_C_X10,Giocatore_C_X11,Giocatore_T_X1,Giocatore_T_X2,Giocatore_T_X3,Giocatore_T_X4,Giocatore_T_X5,Giocatore_T_X6,Giocatore_T_X7,Giocatore_T_X8,Giocatore_T_X9,Giocatore_T_X10,Giocatore_T_X11,Giocatore_C_Y1,Giocatore_C_Y2,Giocatore_C_Y3,Giocatore_C_Y4,Giocatore_C_Y5,Giocatore_C_Y6,Giocatore_C_Y7,Giocatore_C_Y8,Giocatore_C_Y9,Giocatore_C_Y10,Giocatore_C_Y11,Giocatore_T_Y1,Giocatore_T_Y2,Giocatore_T_Y3,Giocatore_T_Y4,Giocatore_T_Y5,Giocatore_T_Y6,Giocatore_T_Y7,Giocatore_T_Y8,Giocatore_T_Y9,Giocatore_T_Y10,Giocatore_T_Y11
2002315,9810,8234,190941,231205,187132,160741,189390,157716,181098,210583,137080,186307,193408,152211,223765,161644,189433,169345,190765,178032,226686,192728,201514,213117,5,2,4,6,8,5,4,6,5,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
2002316,8722,10189,200316,201342,190670,206198,208334,52498,189234,212245,203106,221969,182212,179783,192427,197061,186296,164491,202087,213648,220925,212150,193738,148803,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002317,9905,8262,203775,197786,188182,231111,201025,189606,183346,210950,192565,205869,210287,215417,189397,223142,183606,199776,199413,54018,211907,186274,179891,184069,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
2002318,9823,8697,167495,121939,212622,177509,197445,45197,213345,189596,189509,156616,192318,197439,186330,199487,202849,197937,200278,213134,221354,192611,228336,198554,5,2,4,6,8,5,2,4,6,8,5,5,1,3,5,7,9,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,3,7,7,7,7,11
2002319,9789,9905,189117,207920,172879,178603,188802,167431,170797,189358,192883,188567,188350,203775,189043,188182,198352,201025,189606,183346,193098,192565,205869,210287,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2002320,8178,9790,192563,215930,213331,185239,216466,202857,225564,184477,212194,208128,178224,121933,207472,208895,162893,202115,181318,188154,183871,158138,177398,192302,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11
2002321,9788,9810,177683,221491,213661,182888,201922,199503,218339,203486,177159,187072,144622,190941,231205,157716,160741,175894,181098,189246,207523,176790,186307,193408,5,2,4,6,8,4,6,2,8,4,6,5,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,6,6,8,8,10,10,1,3,3,3,3,6,6,6,8,8,11
2002322,9904,8722,186148,208520,202605,121185,201016,193420,201956,212240,210126,213777,184789,200316,201342,182713,206198,208334,52498,189234,192641,203106,212245,182212,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,3,6,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,6,8,8,11
2002323,8177,10189,104389,206591,212977,204082,192557,152996,200754,217648,201262,158232,162369,179783,192427,197061,186296,164491,202087,213648,220925,212150,193738,148803,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002324,8226,8721,193698,203605,212190,201860,214622,200318,210047,225309,200610,206655,216354,192984,186912,203030,158625,193352,198118,185221,206511,193130,183574,197083,5,2,4,6,8,2,4,6,8,4,6,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10
2002325,8234,10269,152211,202429,161644,189433,223765,226686,193985,199661,192728,204226,195033,176094,188352,183426,189922,179696,188768,200469,158856,193886,208574,212188,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,8,8,11
2002326,8262,8406,215417,189397,223142,183606,199776,179891,54018,211907,199413,177896,184069,190243,102356,140620,200588,202151,212212,137351,189272,182152,189196,195586,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
2002327,10189,9788,179783,111206,197061,186296,207993,209658,213648,220925,212150,222492,186405,177683,221491,213661,182888,177159,218339,199503,201922,203486,187072,144622,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,10,10,10
2002328,8721,8262,192984,177553,203030,158625,155408,198118,185221,206511,197083,183574,193130,215417,189397,223142,183606,199776,54018,211907,179891,177896,186274,184069,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2002329,9790,8226,121933,207472,208895,141200,202115,181318,188154,199439,158138,177398,192302,193698,203605,201860,212190,214622,207894,189251,225309,200318,216354,200610,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,10,10,10
2002330,10269,8178,176094,161857,183426,189922,179696,188768,200469,158856,193886,208574,212188,192563,216466,228579,213331,210007,204024,223759,202857,212194,137262,178224,5,2,4,6,8,5,2,4,6,8,5,5,8,2,4,6,4,6,2,8,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,10,10
2002331,8406,9789,6895,148839,200588,140620,212187,212212,137351,202201,182152,195586,189196,189117,173771,172879,178603,207920,222028,170797,192883,189358,188350,176619,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2002332,8697,9905,197439,186330,202849,197937,200278,228336,213134,101336,173474,183332,25420,203775,189043,198352,231111,201025,189606,189410,210950,192565,205869,210287,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002333,9810,9904,190941,202316,187132,157716,175894,176790,189246,210583,176627,137080,193408,186148,208520,202605,121185,201016,222987,180409,212240,210126,192732,138984,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
2002334,8722,9823,200316,201342,190670,182713,206198,208334,189234,52498,212245,203106,182212,167495,168607,212622,197445,205069,200215,45197,213345,189509,190483,188545,5,1,3,5,7,9,2,4,6,8,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,3,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11
2002335,8177,8234,104389,206591,212977,204082,192557,152996,200754,217648,201262,158232,162369,152211,202429,161644,178032,223765,190765,193985,226686,192728,204226,195033,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
2002336,9823,9810,167495,121939,177610,197445,205069,45197,189596,192318,189509,156616,188545,190941,202316,187132,160741,189390,175894,176790,181098,137080,176627,193408,5,2,4,6,8,5,2,4,6,8,5,5,1,3,5,7,9,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,3,7,7,7,7,11
2002337,9789,8697,189117,173771,207862,177458,188802,192883,222028,167431,207920,188567,188350,197439,186330,199487,202849,200278,204420,192611,101336,228336,173474,198554,5,2,4,6,8,3,5,7,3,5,7,5,1,3,5,7,9,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,3,7,7,7,7,11
2002338,8178,8721,192563,215930,213331,210007,216466,204024,177457,202857,208128,212194,137262,115533,186912,203030,158625,193352,198118,206511,177553,202166,193130,183574,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002339,9788,8177,177683,221491,213661,182888,177159,218339,199503,144429,187072,203486,211862,104389,206591,212977,177019,192557,152996,200754,217648,201262,158232,162369,5,3,5,7,2,4,6,8,5,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,6,6,8,8,8,11
2002340,9904,9790,186148,208520,202605,121185,201016,180409,213777,192732,210126,184789,138984,121933,189388,208895,141200,207472,181318,188154,183871,158138,177398,200922,5,2,4,6,8,5,4,6,5,4,6,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,6,6,8,8,8,11
2002341,8226,8722,193698,203605,201860,212190,214622,189251,207894,225309,200318,216354,200610,200316,189234,190670,206198,208334,52498,192641,202276,203106,212245,182212,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2002342,9905,8406,203775,189043,198352,231111,201025,183346,189410,193098,192565,210950,210287,190243,102356,200588,140620,212187,137351,183249,212212,182152,189196,195586,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11
2002343,8234,10189,152211,202429,178032,161644,223765,190765,193985,226686,200433,204226,192728,179783,192427,197061,186296,164491,202087,209658,222492,212150,183569,186405,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2002344,8262,10269,215417,189397,223142,183606,199776,179891,54018,211907,186274,177896,184069,176094,183426,223641,201343,179696,158856,188768,200469,193886,208574,188058,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
2002345,10189,9789,179783,111206,197061,186296,207993,202087,213648,192427,193738,222492,148803,189117,207862,172879,178603,207920,200857,177458,170797,227796,176619,189358,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
2002346,8721,9905,192984,186912,171919,158625,155408,198118,185221,206511,230885,189068,193130,203775,197786,188182,198352,189043,189606,189410,193098,192565,210950,210287,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2002347,9790,8262,121933,189388,208895,141200,207472,181318,188154,183871,199439,177398,200922,215417,189397,223142,199776,208470,54018,179891,211907,177896,186274,184069,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,3,6,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,6,8,8,11
2002348,10269,9823,176094,161857,201343,183426,189922,179696,212188,193886,200469,208574,188058,167495,212622,177610,197445,168607,45197,205069,192318,181872,156616,188545,5,1,3,5,7,9,2,4,6,8,5,5,3,5,7,3,5,7,3,5,7,5,1,3,3,3,3,3,7,7,7,7,11,1,3,3,3,6,6,6,8,8,8,11
2002349,8697,8406,197439,186330,199487,202849,200278,228336,213134,101336,173474,183332,198554,190243,190494,202201,140620,212187,137351,156443,189272,107651,189196,195586,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002350,9810,8226,190941,202316,160741,187132,175894,210583,181098,176790,199912,176627,198175,193698,203605,210047,212190,214622,207894,229701,189251,216354,200610,206655,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,5,2,8,4,6,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,7,7,9,9,11
2002351,8722,8178,200316,189234,190670,206198,208334,52498,192641,202276,203106,212245,182212,192563,215930,213331,210007,216466,204024,223759,202857,208128,212194,178224,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002352,8177,9904,104389,190854,212977,183568,192557,206591,152996,200754,217648,158232,162369,186148,208520,202605,201956,192732,193420,229476,233472,210126,201526,189447,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
2002353,8234,9788,152211,202429,161644,189433,223765,190765,193985,226686,200433,204226,192728,177683,221491,213661,182888,177159,218339,199503,144429,187072,211862,203486,5,2,4,6,8,3,5,7,3,5,7,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,11,11
2002414,9823,10189,167495,168607,177509,197445,205069,121939,213345,192318,181872,190483,188545,179783,111206,197061,186296,192427,213648,202087,164491,222492,148803,183569,5,2,4,6,8,5,2,4,6,8,5,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,7,7,7,7,10,10,10
2002415,9789,9790,189117,228080,177458,178603,207862,186942,170797,227796,189358,167431,176619,121933,207472,208895,141200,202115,181318,186687,183871,188154,177398,198196,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002416,8178,9810,192563,215930,213331,204024,228579,199042,223759,202857,208128,212194,178224,190941,202316,160741,157716,189390,210583,181098,137080,176790,198175,193408,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
2002417,8406,10269,190243,190494,202201,140620,212187,137351,182152,212212,107651,189196,195586,176094,183426,201343,189922,179696,161857,193886,158856,208574,212188,188058,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
2002418,8697,8721,197439,186330,199487,202849,200278,228336,192611,101336,173474,183332,25420,115533,177553,171919,203030,193352,198118,185221,230885,206511,193130,189068,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002419,9904,9788,186148,202605,201956,208520,192128,193420,229476,210126,212240,233472,189447,177683,221491,1611,182888,177159,218339,213661,144429,187072,203486,144622,5,4,6,2,8,4,6,5,7,3,5,5,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,9,11,11
2002420,8226,8177,193698,207894,210047,212190,214622,165174,200318,225309,229701,200610,216354,104389,190854,204082,212977,192557,152996,177019,217648,201262,158232,162369,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002421,9905,8722,203775,189043,188182,198352,197786,189606,189410,193098,192565,205869,210287,200316,190670,182713,206198,189234,52498,208334,221969,202276,182212,212245,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,10,10,10
2002422,8262,8234,215417,189397,223142,199776,208470,211907,186274,179891,54018,177896,184069,152211,202429,161644,189433,223765,226686,190765,193985,204226,192728,200433,5,2,4,6,8,6,8,2,4,5,5,5,2,4,6,8,7,3,5,5,3,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10
2002424,10189,8178,179783,192427,197061,186296,207993,202087,213648,222492,212150,183569,148803,192563,215930,213331,185239,216466,177457,199042,202857,195365,212194,178224,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002425,9788,8226,177683,221491,213661,182888,183909,218339,199503,144429,203486,211862,144622,193698,210047,212190,207894,189251,225309,165174,200610,214622,200318,216354,5,3,5,7,2,4,6,8,3,5,7,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,7,7,7,7,7,10,10
2002426,8721,8406,115533,186912,171919,158625,193352,198118,185221,197083,206511,189068,183574,190243,148839,202201,140620,190494,107651,137351,212187,182152,195586,189196,5,2,4,6,8,4,6,2,8,4,6,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,6,6,8,8,10,10,1,3,3,3,7,7,7,7,10,10,10
2002427,9790,8697,150278,207472,162893,141200,202115,223751,188154,183871,199439,177398,198196,197439,186330,202849,197937,200278,101336,228336,192611,173474,183332,25420,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002428,10269,9789,176094,161857,179696,183426,211557,200469,158856,212188,193886,208574,177666,189117,173771,207862,207920,172879,222028,192883,189358,188350,227796,176619,5,2,8,4,6,4,6,3,5,7,5,5,2,4,8,6,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11
2002429,9810,9905,190941,231205,157716,160741,189390,181098,137080,176790,230564,176627,193408,203775,189043,188182,198352,197786,189606,230065,210950,192565,205869,210287,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002430,8722,8262,200316,201342,190670,182713,221969,52498,208334,189234,191565,212245,182212,215417,189397,223142,199776,188013,211907,208470,179891,177896,186274,184069,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002431,8177,9823,179954,190854,183568,212977,227647,177019,200754,206591,183187,192557,162369,167495,212622,177519,177509,168607,192318,181872,189509,190483,189596,188545,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,7,10,10
2002432,8234,9904,185427,202429,178032,189433,169345,193985,190765,202107,192728,204226,195033,186148,208520,202605,201956,192128,229476,193420,233472,210126,202088,184789,5,2,4,6,8,5,4,6,3,5,7,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,10,10,10,1,3,3,3,3,6,6,8,8,8,11
2002433,9823,9788,167495,177509,183907,177519,168607,200215,212622,205069,213345,189596,192318,177683,221491,213661,182888,183909,218339,199503,144429,203486,211862,144622,5,3,5,7,2,4,6,8,3,5,7,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,7,7,7,7,10,10,10
2002434,9789,8721,189117,173771,177458,178603,188802,222028,192883,167431,189358,188350,176619,115533,186912,171919,203030,155408,198118,185221,197083,206511,193130,189068,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002435,8178,8177,192563,177457,204024,210007,228579,199042,195365,202857,208128,212194,178224,104389,190854,183568,177019,192557,206591,152996,212977,200754,158232,162369,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11
2002436,8406,8722,190243,102356,202201,140620,212187,212212,137351,182152,107651,177100,195586,200316,201342,190670,206198,221969,52498,208334,189234,191565,212245,182212,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002437,8697,10269,197439,186330,202849,197937,200278,101336,228336,192611,173474,183332,25420,176094,189922,211557,179696,192567,183426,211061,200469,193886,208574,177666,5,2,4,6,8,4,6,3,5,7,5,5,4,6,8,2,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11
2002438,9904,10189,186148,208520,201956,229476,192128,213777,193420,233472,210126,202088,189447,179783,192427,197061,186296,207993,213648,209658,222492,212150,183569,148803,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002439,8226,8234,193698,189251,201860,212190,214622,207894,165174,229701,200318,216354,200610,185427,202429,161644,189433,223765,190765,193985,202107,192728,204226,213117,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
2002440,9905,9790,203775,189043,175962,198352,197786,183346,230065,229071,210950,205869,210287,150278,207472,162893,141200,202115,186687,188154,192126,158138,177398,200922,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002441,8262,9810,215417,189397,223142,183606,199776,179891,54018,211907,186274,177896,184069,190941,231205,160741,157716,189390,181098,137080,230564,186307,176627,193408,5,2,4,6,8,2,4,6,8,5,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11
2002442,10189,8406,179783,179784,197061,186296,207993,209658,213648,222492,212150,183569,148803,190243,202201,200588,156443,212212,182152,137351,212187,107651,189196,195586,5,2,4,6,8,4,6,3,5,7,5,5,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,10,10,10
2002443,9788,8178,177683,221491,213661,182888,183909,218339,199503,144429,187072,211862,144622,192563,177457,210007,185239,228579,199042,204024,182440,208128,137262,178224,5,3,5,7,2,4,6,8,5,4,6,5,2,4,6,8,4,6,2,8,4,6,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,6,6,8,8,10,10
2002444,9790,8721,150278,207472,162893,141200,202115,186687,188154,199439,158138,177398,198196,192984,186912,171919,158625,155408,221885,185221,177553,206511,193130,183574,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002445,10269,9905,182435,188352,223641,201343,211872,158856,183426,200469,211061,208574,193886,203775,197786,198352,175962,201025,183346,189606,193098,192565,229071,210287,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002446,9810,9789,190941,231205,157716,160741,189390,175894,176627,181098,137080,176790,198175,189117,207920,177458,178603,189358,192883,170797,188350,188567,188802,176619,5,1,3,5,7,9,2,4,6,8,5,5,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,3,7,7,7,7,11,1,3,3,3,7,7,7,7,9,9,11
2002447,8722,8697,200316,201342,190670,182713,206198,208334,189234,212245,203106,202276,182212,197439,186330,202849,197937,200278,228336,213134,101336,173474,183332,25420,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11
2002448,9904,8226,186148,233969,229476,201956,192128,213777,193420,233472,210126,202088,189447,193698,203605,201860,212190,214622,189251,165174,200318,225309,200610,216354,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002449,8177,8262,104389,206591,212977,204082,227647,177019,152996,217648,201262,158232,162369,215417,138129,223142,199776,208470,54018,211907,179891,177896,186274,184069,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002450,8234,9823,152211,202429,161644,189433,169345,190765,193985,199661,192728,204226,195033,167495,121939,177610,212622,197445,45197,190483,189596,189509,156616,188545,5,2,4,6,8,3,5,7,3,5,7,5,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,8,8,11
2002487,9823,9904,167495,121939,177509,183907,197445,181872,213345,192318,189509,156616,188545,186148,233969,229476,201956,192128,193420,192732,220881,202088,213777,189447,5,2,4,6,8,5,2,4,6,8,5,5,2,4,6,8,4,6,3,7,5,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002488,9789,8722,189117,177458,172879,178603,222028,189358,188350,188802,167431,188567,176619,158657,204687,190670,182713,206198,221969,189234,52498,221838,203106,182212,5,3,5,7,5,3,7,9,1,6,4,5,1,3,5,7,9,2,4,6,8,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,3,7,7,7,7,11
2002489,8178,8234,137637,134895,210007,185239,228579,195365,199042,202857,208128,212194,137262,185427,202429,161644,189433,169345,190765,223765,199661,192728,204226,195033,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10
2002490,8721,10269,192984,177553,171919,158625,155408,221885,198118,197083,206511,183574,193130,182435,192567,183426,223641,179696,200469,158856,212188,193886,208574,188058,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
2002491,8406,9790,190243,190494,200588,156443,212187,212212,137351,183220,107651,189196,195586,189387,207472,162893,208895,202115,186687,188154,183871,199439,192126,198196,5,2,4,6,8,4,6,3,5,7,5,5,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
